,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
1624,Thu Jan 06 16:30:58 +0000 2022,BandyGit,@PTruthspeaker @BorisJohnson The de-pop shot is doing its job. https://t.co/301XvmWN7g,0,0,1.48E+18,,,,,
1625,Thu Jan 06 16:24:49 +0000 2022,BandyGit,"@NigelWa10314331 I thought it was now called the NHSO.
 National
 Health
 Service
 Overwhelmed",0,1,1.48E+18,,,,,
1626,Thu Jan 06 16:07:51 +0000 2022,BandyGit,"@BBCNews To coin a regularly used phrase, ‘Tell that to the families of those who’ve died or been seriously ill’ after the jab.",0,4,1.48E+18,,,,,
1627,Thu Jan 06 16:05:26 +0000 2022,BandyGit,@themood2020 Based on his past decisions I’m surprised Duterte hasn’t authorised vaccinated members of the public to shoot the unvaxxed on sight.,0,0,1.48E+18,,,,,
1628,Thu Jan 06 15:42:14 +0000 2022,BandyGit,"@honeyestbee @Red_Pill_Led Thanks, will do 👍🏻",0,1,1.48E+18,,,,,
1629,Thu Jan 06 15:41:18 +0000 2022,BandyGit,@Moosefucker 🤣👍🏻,0,0,1.48E+18,,,,,
1630,Thu Jan 06 13:57:26 +0000 2022,BandyGit,@Moosefucker I’m surprised the online bookmakers are not offering odds on how many players at the Aus Open will have to retire due to ‘breathing difficulties’.,0,0,1.48E+18,,,,,
1631,Thu Jan 06 13:38:04 +0000 2022,BandyGit,"Dear Covid,
 Through lies, manipulation &amp; corruption, thank you for exposing evil. Thank u for revealing to me the real pricks in my life. Thank u for showing ‘leaders’ drunk on power. Thank you for teaching me compassion and guiding me towards love &amp; light🌟
 Yours sincerely,
 Me.",15,0,1.48E+18,,,,,
1632,Thu Jan 06 13:37:26 +0000 2022,BandyGit,@DrSmartbat @19622Billy You’ve described perfectly how many of us feel 👍🏻✊🏻,0,0,1.48E+18,,,,,
1633,Thu Jan 06 13:17:53 +0000 2022,BandyGit,@LeilaniDowding Phwoarrr 😄,1,1,1.48E+18,,,,,
1634,Thu Jan 06 13:16:22 +0000 2022,BandyGit,@TheEliKlein @21stCenturyWire Perfectly summed up 👍🏻,0,0,1.48E+18,,,,,
1635,Thu Jan 06 13:14:52 +0000 2022,BandyGit,@katieappleseed7 Well said 👍🏻✊🏻,0,0,1.48E+18,,,,,
1636,Thu Jan 06 13:13:53 +0000 2022,BandyGit,@SandraWeeden It’s like saying ‘I got bitten by a gnat but it would have been much worse if I hadn’t had my beekeepers outfit on’.,0,2,1.48E+18,,,,,
1637,Thu Jan 06 13:10:25 +0000 2022,BandyGit,"@theblogmire This explains it quite well. These people are never coming back.
 
 https://t.co/52Hee6Zu7v",0,0,1.48E+18,,,,,
1638,Thu Jan 06 12:51:31 +0000 2022,BandyGit,@talkRADIO @Julie_BJO @JuliaHB1 @grantshapps Pure theatre. JHB pretending that she cares about rights of the unjabbed. Shapps is a useful idiot for the globalists but he can’t even play the role convincingly. It’s like listening to the ramblings of a retard.,0,2,1.48E+18,,,,,
1639,Thu Jan 06 12:40:27 +0000 2022,BandyGit,"@Malfie1984 So many people just say ‘what’s the big deal?’. They don’t realise how strongly we feel about it, it’s infuriating.",0,29,1.48E+18,,,,,
1640,Thu Jan 06 12:35:21 +0000 2022,BandyGit,👇👇👇❗❗❗❗ https://t.co/eeVOPxoTGo,1,0,1.48E+18,,,,,
1641,Thu Jan 06 12:07:39 +0000 2022,BandyGit,"@DPJHodges Let’s all live our lives based on how well/badly the NHS is ‘coping’. 
 How do u so-called journalists keep spewing out this utter bullshit, oh wait, you’re all paid to do it. 
 Journalistic integrity (if it ever existed) was one of the main victims of this Plandemic.",0,0,1.48E+18,,,,,
1642,Thu Jan 06 11:57:58 +0000 2022,BandyGit,"In this short clip from an interview in 1984, former KGB defector Yuri Bezmenov sums up why it’s pointless arguing with people who still believe the lies. https://t.co/bflfhDuLYb",13,34,1.48E+18,,,,,
1643,Thu Jan 06 11:39:04 +0000 2022,BandyGit,Australia should be so proud of itself. Coming soon to a country near you… https://t.co/wDt5xvQFwo,0,0,1.48E+18,,,,,
1644,Thu Jan 06 11:23:56 +0000 2022,BandyGit,@AlistairHaimes @DrCharlesL @spectator 100% of the unvaccinated couldn’t give a shit what people who are incentivised to push vaccines say.,0,0,1.48E+18,,,,,
1645,Thu Jan 06 09:57:55 +0000 2022,BandyGit,@MartinDaubney @thereclaimparty I’m sick of seeing fat fuckers on tv continuously banging on about a public health emergency. They themselves are a health emergency.,1,3,1.48E+18,,,,,
1646,Thu Jan 06 09:09:18 +0000 2022,BandyGit,"@chrostophmarkos @Red_Pill_Led Yuri Bezmenov, KGB defector. This is a clip from an interview with G Edward Griffin in 1984.",0,4,1.48E+18,,,,,
1647,Wed Jan 05 23:51:33 +0000 2022,BandyGit,@Malfie1984 @JoshButler 🤣👍🏻,0,0,1.48E+18,,,,,
1648,Wed Jan 05 23:50:37 +0000 2022,BandyGit,@Malfie1984 @JoshButler 😂 no.,0,0,1.48E+18,,,,,
1649,Wed Jan 05 23:42:42 +0000 2022,BandyGit,"@Malfie1984 @JoshButler ‘Safe &amp; Effective’?
 Do u genuinely believe that or are u so brainwashed u just automatically say it?
 Australia has announced to world it is officially a fascist state, u must be so proud.",0,1,1.48E+18,,,,,
1650,Wed Jan 05 23:30:49 +0000 2022,BandyGit,"@risemelbourne Congratulations Australia on becoming a fascist state. 
 To those who are in agreement with what your country has become, I pity your compliance &amp; weakness.
 For those who are against the tyranny, all power to you, keep fighting ✊🏻",0,2,1.48E+18,,,,,
1651,Wed Jan 05 22:46:07 +0000 2022,BandyGit,@tonyslaney @telfordvillan ‘Within 28 days of a positive test’. Anyone that still thinks that proves anything is beyond help. The same bullshit lying stats that have been used from the start.,0,6,1.48E+18,,,,,
1652,Wed Jan 05 22:33:30 +0000 2022,BandyGit,@JuliaHB1 This is where compliance gets you. All the ‘nutters’ that have been warning people who got jabbed just to go on holiday that it would lead to this don’t seem so crazy now do they?,0,0,1.48E+18,,,,,
1653,Wed Jan 05 22:28:28 +0000 2022,BandyGit,If only Dr Joseph Ladapo was our Chief Medical Officer instead of Pharma salesman Chris Whitty. https://t.co/JYENXKrfMs,0,0,1.48E+18,,,,,
1654,Wed Jan 05 18:49:35 +0000 2022,BandyGit,@toryboypierce ‘Pampered privileged sports stars’? U are such a prick. Just because you’ve agreed to donate your body to medical science whilst you’re still alive u expect everyone else to do the same.,0,0,1.48E+18,,,,,
1655,Wed Jan 05 16:22:19 +0000 2022,BandyGit,"@JuliaHB1 Thank god you’ve been double jabbed, otherwise u would DEFINITELY be in the ICU now. You’ve proven vaccines really do work. 
 U can book up your booster now so u can go on holiday again soon. Keep fighting for freedom tho ✊🏻",0,0,1.48E+18,,,,,
1656,Wed Jan 05 15:56:16 +0000 2022,BandyGit,"So many Covid truth bombs here from Johns Hopkins' Dr. Marty Makary. Amazing clip!
 
 ""People are sick of all of it. They're sick of all of it, and we need to stop the nonsense, stop this damage to public health credibility, and move on."" https://t.co/1Y85aB6n83",1842,0,1.48E+18,,,,,
1657,Wed Jan 05 15:47:57 +0000 2022,BandyGit,"@Moosefucker If the govt announced a new variant that produced no symptoms at all in anybody &amp; was unable to be detected via a test, so to be ‘safe’ everyone would have to assume they had it &amp; isolate, the vast majority of the public wouldn’t question it.",0,1,1.48E+18,,,,,
1658,Wed Jan 05 09:22:46 +0000 2022,BandyGit,"If u didn’t see ‘Plandemic’ before it was censored last year here’s a link. 
  
 https://t.co/0M51az5fo4",0,1,1.48E+18,,,,,
1659,Wed Jan 05 00:01:43 +0000 2022,BandyGit,"@battledinosaur The usual ‘we’ve all been brainwashed to have experimental injections so it’s not fair if someone hasn’t been’ argument.
 Suck it up u compliant dimwit.
 Power to all the Aussies fighting against tyranny ✊🏻",0,0,1.48E+18,,,,,
1660,Tue Jan 04 22:22:11 +0000 2022,BandyGit,@alen_tab You’re not wrong 😄,0,1,1.48E+18,,,,,
1661,Tue Jan 04 21:59:32 +0000 2022,BandyGit,"What a relief, the 3rd jab didn’t quite work but the 4th one definitely will. Trust ‘the science’. https://t.co/qw2pVxEwyd",3,7,1.48E+18,,,,,
1662,Tue Jan 04 21:23:06 +0000 2022,BandyGit,"Please, just make it stop…. https://t.co/CBEb8mW5SW",0,1,1.48E+18,,,,,
1663,Tue Jan 04 21:19:13 +0000 2022,BandyGit,"@themood2020 @ClareCraigPath How is anyone still listening to this utter shit &amp; believing it? 
 I keep reading on twitter that there’s going to be ‘a great awakening’ but there’s no chance if people can’t see through this scam by now.",0,0,1.48E+18,,,,,
1664,Tue Jan 04 18:44:38 +0000 2022,BandyGit,"Once u sign up u can’t cancel your subscription. 3 will become 4 later next year, then 5…..
 👇🏻👇🏻👇🏻
 Johnson says Brits will soon need three jabs to travel abroad quarantine-free https://t.co/TUqT3s01kU",0,0,1.48E+18,,,,,
1665,Tue Jan 04 18:19:44 +0000 2022,BandyGit,@Heachy_1979 Every day 😬,0,0,1.48E+18,,,,,
1666,Tue Jan 04 18:18:09 +0000 2022,BandyGit,"@Moosefucker A sportsman with integrity, it sounds as though there’s a few other players that have been granted exemptions so they can play in Oz.
 Be nice if a prominent UK sportsman in this country stood up, I’m not holding my breath.",0,0,1.48E+18,,,,,
1667,Tue Jan 04 18:00:15 +0000 2022,BandyGit,@PTruthspeaker Or the one where 3 jabs from different manufacturers were given to the same person in 12 months.,0,3,1.48E+18,,,,,
1668,Tue Jan 04 16:00:39 +0000 2022,BandyGit,"Another ‘coincidence’.
 👇🏻👇🏻 https://t.co/ONm1jEFENq",0,0,1.48E+18,,,,,
1669,Tue Jan 04 14:11:05 +0000 2022,BandyGit,@JuliaHB1 @org_scp Dedicate one of your shows to people phoning in with their vaccine adverse reactions and details of how their relatives &amp; friends died shortly after receiving a jab.,4,51,1.48E+18,,,,,
1670,Tue Jan 04 13:03:02 +0000 2022,BandyGit,@NaturalHeretic @19622Billy Great response 👍🏻,0,0,1.48E+18,,,,,
1671,Tue Jan 04 12:32:27 +0000 2022,BandyGit,"Take no notice of this nonsense, just keep having jabs every few months, wear masks, take a test so u can skive off work &amp; stay indoors shovelling food down your gullet. https://t.co/1B2ISDQrTO",1,2,1.48E+18,,,,,
1672,Tue Jan 04 11:58:17 +0000 2022,BandyGit,@cleary_mitch He’s too important to the sponsors and he’s totally right for using whatever means possible to play. People need to realise ‘covid’ rules only apply to the plebs,0,1,1.48E+18,,,,,
1673,Tue Jan 04 11:13:55 +0000 2022,BandyGit,@DjokerNole Go Novak! ✊🏻,0,0,1.48E+18,,,,,
1674,Mon Jan 03 23:11:19 +0000 2022,BandyGit,"They know we know the narrative is dead.
 
 They know we know the media are liars.
 
 They know we know the politicians are bought and sold.
 
 They know we know the judiciary is complicit.
 
 They don't care.
 
 Only one thing ends it all.
 
 Mass non compliance.
 
 Spread the word.",715,0,1.48E+18,,,,,
1675,Mon Jan 03 22:46:32 +0000 2022,BandyGit,@fedup42Mn Honestly I don’t know how they get themselves dressed each morning. How can they not be embarrassed to tweet that shite?,0,2,1.48E+18,,,,,
1676,Mon Jan 03 22:44:24 +0000 2022,BandyGit,@theysayitsrare @sunshine_toes You’re doing great work 👍🏻,0,1,1.48E+18,,,,,
1677,Mon Jan 03 22:41:34 +0000 2022,BandyGit,"@fedup42Mn Wtf has happened to people? Absolutely fucking pathetic, scared of breathing.",0,4,1.48E+18,,,,,
1678,Mon Jan 03 22:13:24 +0000 2022,BandyGit,https://t.co/0sF8n7xlf7,351,0,1.48E+18,,,,,
1679,Mon Jan 03 21:28:39 +0000 2022,BandyGit,@ZubyMusic @TheBembridge This is Julia every morning. https://t.co/qM932qExR1,0,2,1.48E+18,,,,,
1680,Mon Jan 03 21:26:03 +0000 2022,BandyGit,"@TheBembridge Leave her alone, she is selflessly trying to save lives. A true heroine of our time. She deserves the same respect as any other narcissistic opportunist.",0,8,1.48E+18,,,,,
1681,Mon Jan 03 21:20:20 +0000 2022,BandyGit,@ToniaBuxton That photo is like something from Monty Python.,0,2,1.48E+18,,,,,
1682,Mon Jan 03 21:18:05 +0000 2022,BandyGit,"@BernieSpofforth ‘But it’s one too many, try telling that to the family’.",0,0,1.48E+18,,,,,
1683,Mon Jan 03 21:15:05 +0000 2022,BandyGit,@chrischirp @cjsnowdon @MailOnline ‘But once it’s over I won’t be relevant anymore &amp; no one will be interested in listening to me. Please make it carry on forever’.,0,1,1.48E+18,,,,,
1684,Mon Jan 03 18:21:53 +0000 2022,BandyGit,U.S. Trial Lawyer Dr. Reiner Fuellmich indicts and names Bill Gates and Klaus Schwab before a Polish Parliament Hearing as criminal conspirators of the global pandemic that has caused endless suffering and the deaths of millions of innocent victims around the world. https://t.co/mo5nmaI0sL,2379,0,1.48E+18,,,,,
1685,Mon Jan 03 17:32:41 +0000 2022,BandyGit,"What is in these vaccines and why is there a global effort to inject them into the body of every human being on the planet—by any means necessary? 
 
 That is the question every sane person is asking. 
 
 Coercion, bribery, propaganda, and censorship are not tools used by good guys.",21919,0,1.48E+18,,,,,
1686,Mon Jan 03 15:25:02 +0000 2022,BandyGit,"Breaking news from CNN, only about 2 years after it was known.
 Lockdowns &amp; restrictions cause people to stay indoors, work from home, eat more, not exercise as gyms closed etc.
 This has NEVER been about health. https://t.co/pkzyJ3U9zh",1,3,1.48E+18,,,,,
1687,Mon Jan 03 12:44:29 +0000 2022,BandyGit,"@Moosefucker Spot on, they will never commit to an opinion unless they feel it’s the majority view. Totally spineless.",0,0,1.48E+18,,,,,
1688,Mon Jan 03 12:42:08 +0000 2022,BandyGit,"@natrimorrigna U won’t be disappointed, there will be plenty of ‘proud’ parents posting online about how their little 6 year old Oliver said “mummy I want to play my part in ending this terrible pandemic, please let me get jabbed”.",0,8,1.48E+18,,,,,
1689,Sun Jan 02 22:32:37 +0000 2022,BandyGit,"Very informative short analysis of ONS data from Prof Norman Fenton. 
 Banned from YouTube as it shows that deaths shortly after jabs are being hidden in the official stats, as well as highlighting the misleading labelling of ‘cases’. https://t.co/uNI2cACs3e",0,0,1.48E+18,,,,,
1690,Sun Jan 02 18:01:48 +0000 2022,BandyGit,"Latest from Reiner Fuellmich : ‘New findings are enough to dismantle the Vax industry’.
 Let’s hope so 🤞🏻.
 
 https://t.co/WLW9GTDSyv",2,2,1.48E+18,,,,,
1691,Sun Jan 02 15:08:55 +0000 2022,BandyGit,Dr Shillary speaking the truth before he was incentivised. https://t.co/G4eFm5zOUG,1,1,1.48E+18,,,,,
1692,Sun Jan 02 13:00:04 +0000 2022,BandyGit,"@beverleyturner A couple of years ago if u saw someone making their child wear a mask anywhere there would have been a call made to social services. 
 Irrational fear has shown many adults, including teachers, to be cowardly cretins prepared to inflict unnecessary harm on children.",2,11,1.48E+18,,,,,
1693,Sun Jan 02 12:38:48 +0000 2022,BandyGit,"@VictoryDay_Hope Create a problem then offer a solution, Pharma business model 101.",0,0,1.48E+18,,,,,
1694,Sun Jan 02 12:35:57 +0000 2022,BandyGit,"@Stephmiccy Essex in UK. 
 Respect to all u Aussie Freedom Fighters standing up against tyranny ✊🏻",0,7,1.48E+18,,,,,
1695,Sun Jan 02 11:59:22 +0000 2022,BandyGit,"Bob Moran has been a voice of sanity for the last 2 years. 
 Link to the full interview is also in this thread. https://t.co/405BWvXIK6",0,1,1.48E+18,,,,,
1696,Sun Jan 02 11:44:53 +0000 2022,BandyGit,"@James_Townsend9 She didn’t quite finish her sentence, it should have said ‘it’s not an issue for children if their mum sells masks for a living’.",0,7,1.48E+18,,,,,
1697,Sun Jan 02 11:40:00 +0000 2022,BandyGit,"Testing &amp; isolating for the common cold to increase the ‘case’ numbers and keep up the fear levels. ‘Something smells fishy’ he says, must be the understatement of the year so far. 
 👇🏻👇🏻 https://t.co/QEiRIiqKr0",0,0,1.48E+18,,,,,
1698,Sun Jan 02 09:35:23 +0000 2022,BandyGit,@Moosefucker 🤣👍🏻,0,0,1.48E+18,,,,,
1699,Sat Jan 01 16:39:09 +0000 2022,BandyGit,"@LORDGARY84 Still leaves me amused that people got jabbed because they were told it would make them immune but have now changed their story to ‘I need one every few months but it won’t prevent me from getting sick’.
 
 https://t.co/gyNneQKYvq",0,1,1.48E+18,,,,,
1700,Sat Jan 01 16:26:36 +0000 2022,BandyGit,@bim_pure @ndoyle05Ire @themood2020 🤣👍🏻,0,1,1.48E+18,,,,,
1701,Sat Jan 01 16:22:26 +0000 2022,BandyGit,@JujuliaGrace All so called ‘experts’ should be campaigning for live tv debates between medics/scientists with opposing views.,0,1,1.48E+18,,,,,
1702,Sat Jan 01 15:27:47 +0000 2022,BandyGit,"@ndoyle05Ire @bim_pure @themood2020 Yeah it’s all completely normal.
 
 https://t.co/DgnawQE1CA",0,1,1.48E+18,,,,,
1703,Sat Jan 01 14:59:31 +0000 2022,BandyGit,"@bim_pure @themood2020 Well said mate, senior football figures in general have badly let down the fans, in addition to watching players regularly collapse from the jabs without calling for an urgent investigation.",2,14,1.48E+18,,,,,
1704,Sat Jan 01 14:52:56 +0000 2022,BandyGit,"@themood2020 If he hadn’t had his jabs he would be in the ICU now, this proves they work 😂",0,0,1.48E+18,,,,,
